ID,Latitude,Longitude,Nama_warung,Alamat,Halal,Area_merokok,Harga,Tempat_parkir,Masakan,Makanan,Jenis_warung,Makan_ditempat,Rating,Review,Gambar,kriteria
356,-7.7809662,110.3487557,Lontong Sayur KOBANA,"Jl. Ngapak - Kentheng No.79, Kembang, Ngestiharjo, Kec. Kasihan, Bantul",halal,Ada,Murah,on_street_parking,"Padang,Indonesia",Lontong,"Quick Bites,Street Food",Dine-in/Takeaway,4.9,8,AF1QipPNVFw0vwYDJcf-0JGPBApYQOy_3PQ11kdvrb6T=s846-k-no,halal Ada Murah on_street_parking
357,-7.7829298,110.3996219,"Lontong Sayur Medan ""Bahar""","Jl. Nologaten, Nologaten, Caturtunggal, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Medan,Indonesia",Lontong,Quick Bites,Dine-in/Takeaway,4.9,10,AF1QipPhIPTSTMLWk0aluBRAdgm-oz8ood_XHHcSf2pK=s423-k-no,halal Ada Murah on_street_parking
358,-7.7959931,110.38295959999999,"Lontong Sayur ""Uda Asdi"" Sumatera","Semaki, Kec. Umbulharjo, Kota Yogyakarta",halal,Ada,Murah,on_street_parking,"Padang,Indonesia",Lontong,"Quick Bites,Street Food",Dine-in/Takeaway,4.5,311,AF1QipO_29xVSXJ7gl-oqYb3zH8Ge4UQCEdWgtHx6tyW=s508-k-no,halal Ada Murah on_street_parking
359,-7.798528200000001,110.38986979999999,Lontong Tahu Blora Bu Pudji,"Jl. Kenari No.39-47, Muja Muju, Kec. Umbulharjo, Kota Yogyakarta",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia",Lontong,Quick Bites,Dine-in/Takeaway,4.5,184,AF1QipM3_yvQPzDC1g4h_2bNFy-WOk5L2W8DvchI4dZm=w397-h298-k-no,halal Ada Murah on_street_parking
360,-7.8120436,110.38898209999999,"Bubur Ayam dan Lontong Sayur Ibu Kota ""Ibu Sarni""","Jl. Babaran No.81, Warungboto, Kec. Umbulharjo, Kota Yogyakarta",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia",Lontong,"Quick Bites,Street Food",Dine-in/Takeaway,4.7,26,AF1QipPVScvxxd7acI1ylr6qkfQbRPRWpKs7EEFU9sLp=s635-k-no,halal Ada Murah on_street_parking
361,-7.791081500000001,110.34776229999999,Lontong Opor Mbak Sary,"Jl. Soragan No.78, Rt.02, Cungkuk, Ngestiharjo, Kec. Kasihan, Bantul",halal,Tidak,Murah,on_street_parking,"Jawa,Indonesia",Lontong,"Quick Bites,Street Food",Cuma Takeaway,5.0,1,AF1QipPKqeFcKlITtzGcSp6ZFvuY23Sd97BbWgLP2GOO=s508-k-no,halal Tidak Murah on_street_parking
362,-7.814933900000001,110.3561216,Lontong sayur sumbar mandeh,"Jl. Bantul No.33, Suryodiningratan, Kec. Mantrijeron, Kota Yogyakarta",halal,Ada,Murah,on_street_parking,"Padang,Indonesia",Lontong,"Quick Bites,Street Food",Dine-in/Takeaway,5.0,2,AF1QipP2iimVXve_dC8LH7F_fn906GvBALg_s8gBsiZn=s846-k-no,halal Ada Murah on_street_parking
363,-7.7666835999999995,110.3837916,Lontong Padang Uda Arifin,"Jl. Agro, Kocoran, Caturtunggal, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Padang,Indonesia",Lontong,"Quick Bites,Street Food",Dine-in/Takeaway,4.3,34,AF1QipOYYEHukwRwQz_qDkKpMaFLIleL1ihG8T_InqGH=s846-k-no,halal Ada Murah on_street_parking
364,-7.8117168,110.36389040000002,Lontong Opor Bu Rini,"JL. Alun-alun Selatan, Patehan, Kecamatan Kraton, Kota Yogyakarta",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia",Lontong,"Quick Bites,Street Food",Dine-in/Takeaway,4.3,58,AF1QipOcdE3MWtHVGGfE1HNBD8TrP62kUSQmhd-jmAr_=s846-k-no,halal Ada Murah on_street_parking
365,-7.815200900000001,110.3628112,Lontong Opor Della,"Jl. DI Panjaitan No.17, Mantrijeron, Kec. Mantrijeron, Kota Yogyakarta",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia",Lontong,"Quick Bites,Street Food",Dine-in/Takeaway,4.5,98,AF1QipPLt64tSJIeGSIcmKRLuhHwcd1jxjQ3tBYLRWDf=s635-k-no,halal Ada Murah on_street_parking
366,-7.7959421,110.3841116,Lontong Sayur Uda Udi,"Stadion Mandala Krida, Semaki, Kec. Umbulharjo, Kota Yogyakarta",halal,Tidak,Murah,on_street_parking,"Padang,Indonesia",Lontong,"Quick Bites,Street Food",Cuma Takeaway,4.5,4,AF1QipPPxtnco6s2560UBPe0-S7OBboNJPE2EZwFMIFV=s635-k-no,halal Tidak Murah on_street_parking
367,-7.7873815,110.3667186,Lontong Opor Ayam Kang Haryo,"Graha XL, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia",Lontong,Quick Bites,Dine-in/Takeaway,5.0,2,AF1QipNJMygbTVpC1l1AfDv2W0bFGAhvb93ML_r6XpVA=s508-k-no,halal Ada Murah on_street_parking
368,-7.7775057,110.4167956,"nasi kuning & lontong sayur "" bu narti ""","Jl. Tambak Bayan XI No. 7, Caturtunggal, Depok, Tambak Bayan, Caturtunggal, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia","Nasi Kuning,Lontong","Quick Bites,Street Food",Dine-in/Takeaway,4.0,4,AF1QipNVqg4c4Pw2sZ9vx2STzNEWJD1lH__3rWjaZY6K=s846-k-no,halal Ada Murah on_street_parking
369,-7.7758727,110.3343729,Lontong Medan Wak Idan,"Jl. Nogosaren Baru No.27, Area Sawah, Banyuraden, Kec. Gamping, Kabupaten Sleman",halal,Tidak,Murah,on_street_parking,"Medan,Indonesia",Lontong,Quick Bites,Cuma Takeaway,5.0,7,AF1QipNPI7Ezv93Q_5j9E5xkTZSZl2upRG1Zga78T_M5=s508-k-no,halal Tidak Murah on_street_parking
370,-7.8006098,110.3848288,Soto dan Lontong Ibu Maimunah,"J. Pasar Pace, RT 10 RW 04, Semaki, Umbulharjo, Semaki, Kec. Umbulharjo, Kota Yogyakarta",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia","Soto,Lontong","Quick Bites,Street Food",Dine-in/Takeaway,4.7,13,AF1QipOJThxYTBiMfnTkXlDVdRTABfKYDDRdzj0wSPsT=s570-k-no,halal Ada Murah on_street_parking
371,-7.786723599999999,110.4103067,"Lontong Opor & Ketoprak ""KLS""","Jl. Ringroad Timur, Gowok, Caturtunggal, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia","Ketoprak,Lontong","Quick Bites,Street Food",Dine-in/Takeaway,4.7,7,AF1QipPwF9w1xz6KccEi7me8O1SACuKGzk7kAynQIBkQ=s635-k-no,halal Ada Murah on_street_parking
372,-7.7421976,110.4082203,Lontong Opor Ayam dan Sego Gurih Bu Ani,"Jl. Kakap 7 No.9, Mladangan, Minomartani, Kec. Ngaglik, Kabupaten Sleman",halal,Tidak,Murah,on_street_parking,"Jawa,Indonesia",Lontong,Quick Bites,Cuma Takeaway,5.0,19,AF1QipOSL5xxSB-NB6EBOMCT7eofURDZ6NeFDlsIexLw=s725-k-no,halal Tidak Murah on_street_parking
373,-7.7463542,110.4194152,Waroeng Sentong (Seneng Lontong),"Pasar Jetis, Jetis, Wedomartani, Ngemplak, Sleman ",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia",Lontong,Quick Bites,Dine-in/Takeaway,4.5,8,AF1QipPHKpF_gw0vQ-pYfGSCScw2e6_pRIX10Q8zd_TJ=s635-k-no,halal Ada Murah on_street_parking
374,-7.7500841000000005,110.4073143,Bubur Ayam Dan Lontong Opor Ocha,"Jl. Cemp. Baru No.130, Gempol, Condongcatur, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia","Bubur Ayam,Lontong","Quick Bites,Street Food",Dine-in/Takeaway,5.0,4,AF1QipM3jZTbQr67sQowuiT5-jZoufeSGyBKQ45X3G-W=s635-k-no,halal Ada Murah on_street_parking
375,-7.744078200000001,110.4503072,"KEDAI MAS GIE, nasi kuning,lontong opor","Jl. Purwomartani, Bromonilan, Purwomartani, Kec. Kalasan, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia","Nasi Kuning,Lontong","Quick Bites,Street Food",Dine-in/Takeaway,5.0,1,AF1QipPCzdXj8Qw-6FDGpjgXYwLhzVFpYYz9D1BRhYer=s562-k-no,halal Ada Murah on_street_parking
376,-7.7656479,110.3787663,"Sate Kere Lontong Sayur ""PAK BELAS""","Kocoran, Caturtunggal, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia","Sate,Lontong","Quick Bites,Street Food",Dine-in/Takeaway,4.9,8,AF1QipNc5wVQ18APZtVzztdqIngHnewN6D51hsbI9YSe=s846-k-no,halal Ada Murah on_street_parking
377,-7.830667900000001,110.38986840000001,Warung Lontong Sayur Sumatera,"Jl. Imogiri Tim. No.200, Giwangan, Kec. Umbulharjo, Kota Yogyakarta",halal,Ada,Murah,on_street_parking,"Padang,Indonesia",Lontong,"Quick Bites,Street Food",Dine-in/Takeaway,4.6,36,AF1QipOgSD6f8KfJhvgsxfKpn2OQKVlPmJBy69MyYUl9=s635-k-no,halal Ada Murah on_street_parking
378,-7.776046400000001,110.36466019999999,Bubur Dan Lontong Sayur (Sekayu People),"Karangwaru, Kec. Tegalrejo, Kota Yogyakarta",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia",Lontong,"Quick Bites,Street Food",Dine-in/Takeaway,4.9,10,AF1QipNfp8pWYD7eS3iMG9noT-CtG1oX_WL5I271oWgQ=s483-k-no,halal Ada Murah on_street_parking
379,-7.7009457999999995,110.4164159,Lontong Medan & Nasi Kuning Mama Dara,"Jl. Besi Jangkang, Candi Karang, Sardonoharjo, Kec. Ngaglik, Kabupaten Sleman",halal,Tidak,Murah,on_street_parking,"Medan,Indonesia","Nasi Kuning,Lontong",Quick Bites,Cuma Takeaway,4.6,18,AF1QipM99bLB7GUYFWX3rhFgSl_fPeavpOWbmk-_h8wm=s644-k-no,halal Tidak Murah on_street_parking
380,-7.760496000000001,110.432974,"Warung Makan ""BU ROSE"" Nasi Kuning & Lontong Sayur","Jl. Raya Tajem KM.1 No.21a, Denokan, Maguwoharjo, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia","Nasi Kuning,Lontong","Quick Bites,Street Food",Dine-in/Takeaway,5.0,2,AF1QipMa9FQNTeetPEpmgfNtIP82qWrG3HpO-OxxV5Q6=s508-k-no,halal Ada Murah on_street_parking
381,-7.7531175,110.44161820000001,Nasi Kuning & Lontong Sayur Bu Rose 2,"Jl. Raya Kadisoka No.4, Banjeng, Purwomartani, Kec. Kalasan, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia","Nasi Kuning,Lontong","Quick Bites,Street Food",Dine-in/Takeaway,4.8,17,AF1QipMGh276Wuut6vfhqplrbl_N0DKVU_xy-AN7kXq4=s483-k-no,halal Ada Murah on_street_parking
382,-7.7773974,110.4442155,Lontong Sayur Nasi Uduk & Tahu Tek Mas Towi,"Jl. Candi Sambisari No.No.73, Juwangen, Purwomartani, Kec. Kalasan, Yogyakarta",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia","Nasi Uduk,Tahu Tek,Lontong","Quick Bites,Street Food",Dine-in/Takeaway,4.4,21,AF1QipPhWTbaOx7F1JJ2CRUuZ-l-JjVUVM1zNfw7Wb6A=s846-k-no,halal Ada Murah on_street_parking
383,-7.747080800000001,110.4231612,LONTONG OPOR Dapur Uinuk,"Desa Karangsari, RT.06/RW.31, Gedongan Lor, Wedomartani, Kec. Ngemplak, Kabupaten Sleman",halal,Tidak,Murah,on_street_parking,"Jawa,Indonesia",Lontong,"Quick Bites,Street Food",Cuma Takeaway,5.0,12,AF1QipOeOts4AiZDjayu3Y9d0sLzprC4-Pz51KNk5vON=s644-k-no,halal Tidak Murah on_street_parking
384,-7.7416102,110.4083293,Lontong opor ayam sambel goreng kentang,"Jl. Kakap 7 No.22, Mladangan, Minomartani, Kec. Ngaglik, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia",Lontong,Quick Bites,Dine-in/Takeaway,4.8,4,AF1QipOqk3p_-7lknmPY6b2x8i3o0h9-2fyPiHQcsX9t=s846-k-no,halal Ada Murah on_street_parking
385,-7.7000342,110.41561409999998,Warung Sarapan Pagi nasi uduk lontong sayur,"Jl. Kaliurang No.23, Candirejo, Sardonoharjo, Kec. Ngaglik, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia","Nasi Uduk,Lontong",Quick Bites,Dine-in/Takeaway,4.0,1,AF1QipPfxsO5AxGhHe8vLYxEAcLukD_ICLWE6YfLCOQC=s483-k-no,halal Ada Murah on_street_parking
386,-7.777980400000001,110.4642288,aralicious lontong opor 1,"Jl. Berbah - Kalasan No.1, Jarakan, Tirtomartani, Kec. Kalasan, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia",Lontong,"Quick Bites,Street Food",Dine-in/Takeaway,5.0,3,AF1QipMN1n8bt6aOaNlhFElsOIIh43cbOQA0_Wi6n4bK=s641-k-no,halal Ada Murah on_street_parking
387,-7.729186599999999,110.40293100000001,"Lontong sayur padang "" malin kundang ""","Jl. Kaliurang Timur, Tambakan, Sinduharjo, Kec. Ngaglik, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Padang,Indonesia",Lontong,"Quick Bites,Street Food",Dine-in/Takeaway,5.0,2,AF1QipM3cvix77L-WRPDzdqCAW2ELawd6NYlE2zVrGEM=s846-k-no,halal Ada Murah on_street_parking
388,-7.759123700000001,110.4078366,Ayam Geprek Mas Kanjeng,"Jl. Nusa Indah, Ngringin, Condongcatur, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta","Nasi Campur,Ayam Geprek","Prasmanan,Quick Bites",Dine-in/Takeaway,4.4,137,AF1QipPKUq2ZuD3Dl9sF0cuizoQKIhqpUP5HVagRl6p0=s483-k-no,halal Ada Murah on_street_parking
389,-7.749331599999999,110.38672220000001,Depot AYAM Geprek Omjins,"Ruko Kentungan, Kaliurang St No.KM. 6, RW.5, Kentungan, Condongcatur, Depok Sub-District, Sleman ",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta","Nasi Campur,Ayam Geprek","Prasmanan,Quick Bites",Dine-in/Takeaway,4.7,15,AF1QipM8t2TpJR4Qpo-LT1p2cLw9qbpTTGbx-FAWGSUd=s645-k-no,halal Ada Murah on_street_parking
390,-7.745735000000001,110.40001950000001,GEPREKI (Ayam Geprek Indonesia),"Manukan, Condongcatur, Kec. Depok, Kabupaten Sleman",halal,Ada,Menengah,on_street_parking,"Jawa,Indonesia,Yogyakarta",Ayam Geprek,Quick Bites,Dine-in/Takeaway,4.3,43,AF1QipP0ESx1euaYZ2iKC-wSd_O2ZSr-nHeAS7KIdMRi=s508-k-no,halal Ada Menengah on_street_parking
391,-7.765111999999999,110.413701,Ayam Geprek Sambal Hitam BeMa,"Puluhdadi No.427-C, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman",halal,Ada,Menengah,on_street_parking,"Jawa,Indonesia","Bebek,Ayam Geprek",Quick Bites,Dine-in/Takeaway,4.3,13,AF1QipMEIq5-gyAzAufptqtJkHvecQr5iNiCBsvR7SN-=s508-k-no,halal Ada Menengah on_street_parking
392,-7.7498531,110.42833619999999,Ayam geprek Mbak WID,"Gedongan Lor, Wedomartani, Kec. Ngemplak, Kabupaten Sleman",halal,Tidak,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta",Ayam Geprek,Quick Bites,Cuma Takeaway,4.6,17,AF1QipPc3ZEaWufiIdcVfX_bn3cSB9jkWZ4vumfAz9m4=s508-k-no,halal Tidak Murah on_street_parking
393,-7.763701299999999,110.3947726,Ayam Kampoes Spesial Ayam Geprek,"Gg. Jemb. Merah No.85a, Soropadan, Condongcatur, Kec. Depok, Kabupaten Sleman",halal,Ada,Menengah,on_street_parking,"Jawa,Indonesia,Yogyakarta",Ayam Geprek,Quick Bites,Dine-in/Takeaway,4.1,11,AF1QipMm50Vl_MrZtVGvVhnFq7i_EIJBy6Jc225IsxEQ=s644-k-no,halal Ada Menengah on_street_parking
394,-7.7466488,110.3984902,Ayam Geprek Mbak Dewi,"Jl. Rajawali No.17, Manukan, Condongcatur, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta",Ayam Geprek,Quick Bites,Dine-in/Takeaway,4.3,28,AF1QipOtnj3hcSk8WDFK9_TXFjKFBxlgwd95dJ_ROTRR=s635-k-no,halal Ada Murah on_street_parking
395,-7.769605099999999,110.4052544,Ayam Geprek Eskom Cabang 3,"No., Jl. Perumnas No.283, Dabag, Condongcatur, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta",Ayam Geprek,Quick Bites,Dine-in/Takeaway,4.1,104,AF1QipNyBeOUa3o8VF8_Ooncl2-Hnfe4U2ELJiwg9R8W=s635-k-no,halal Ada Murah on_street_parking
396,-7.775740600000001,110.3953372,Warung Makan Ayam Geprek Bu Rum,"Jl. Wulung, Papringan, Caturtunggal, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta",Ayam Geprek,"Quick Bites,Street Food",Dine-in/Takeaway,4.5,3332,AF1QipMiPsjl0mounB7q2uF1BQaQdE-AWVCNEaTLfSpD=s483-k-no,halal Ada Murah on_street_parking
397,-7.754102799999999,110.39809679999999,Ayam Geprek Harmoni,"Jl. Garuda No.197, Sanggrahan, Condongcatur, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta",Ayam Geprek,"Restoran kasual,Quick Bites",Dine-in/Takeaway,4.4,225,AF1QipPOFMJ1yljasnKTwlUBRJrPJfwK8lexVeTFEaW9=s483-k-no,halal Ada Murah on_street_parking
398,-7.7531261,110.422491,Ayam Geprek Plat R,"Jl. Kepuhsari, Krodan, Maguwoharjo, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta","Nasi Campur,Ayam Geprek","Prasmanan,Quick Bites",Dine-in/Takeaway,4.1,19,AF1QipOofBDYMM3Z0WGh4G346AJyBSxJykaTKsAwI3hX=s644-k-no,halal Ada Murah on_street_parking
399,-7.7758886,110.39529840000002,Warung Ayam Geprek Bu Nanik,"Jl. Wulung, Papringan, Caturtunggal, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta",Ayam Geprek,"Quick Bites,Street Food",Dine-in/Takeaway,4.5,418,AF1QipO_4yu3p_baOSd2VympPOyblkY8IoWdvJxag84C=s544-k-no,halal Ada Murah on_street_parking
400,-7.776938,110.3945055,Ayam Geprek Bu Tini,"Jl. Beo, Papringan, Caturtunggal, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta",Ayam Geprek,"Prasmanan,Quick Bites",Dine-in/Takeaway,4.4,597,AF1QipP4RNG3deZEkrpRcJmxNLrt47Py4hv88O3d_FAF=s644-k-no,halal Ada Murah on_street_parking
401,-7.803627199999999,110.39064309999999,Ayam Geprek Krispy Mas Yayak,"Jl. Prof. DR. Soepomo Sh No.9E, Muja Muju, Kec. Umbulharjo, Kota Yogyakarta",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta",Ayam Geprek,"Restoran kasual,Quick Bites",Dine-in/Takeaway,4.7,243,AF1QipM4UqANVLpvMfsiYOPwynaozfV4HLlLHJkJv6T8=s508-k-no,halal Ada Murah on_street_parking
402,-7.777135400000001,110.3928902,Ayam Geprek Hot Jeletot,"Jalan Demangan Baru,Demangan,Gondokusuman,, Mrican, Caturtunggal, Kec. Depok, Kota Yogyakarta",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta",Ayam Geprek,"Quick Bites,Street Food",Dine-in/Takeaway,4.1,29,AF1QipNMnyhrQx8dZVS-v71Plyx0OoWU4e2yYWnOFcHe=s508-k-no,halal Ada Murah on_street_parking
403,-7.7663868,110.3822222,Ayam Geprek Pak Wage,"Jl. Kaliurang, Kocoran, Caturtunggal, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta",Ayam Geprek,Quick Bites,Dine-in/Takeaway,4.5,972,AF1QipODlxmFeJ5xaZ3tsnzSsJiQ6AeVcMMyViv6eK96=s846-k-no,halal Ada Murah on_street_parking
404,-7.7570101,110.3947061,Ayam Geprek Mubarak,"Jl. Anggajaya III No.8, Gejayan, Condongcatur, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,off_street_parking,"Jawa,Indonesia,Yogyakarta",Ayam Geprek,"Restoran kasual,Quick Bites",Dine-in/Takeaway,5.0,3,AF1QipNt3ypimPL_tR4d48cY9H2FryDW5chA7DzrxlLA=s644-k-no,halal Ada Murah off_street_parking
405,-7.773096000000001,110.388003,"Ayam Geprek Dan Penyetan ""Huhah""","Gg. Guru, Santren, Caturtunggal, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta","Ayam,Ayam Geprek","Quick Bites,Penyetan",Dine-in/Takeaway,4.4,21,AF1QipP9VyRpXMcE1NCh3yRqHEq9kWR3faGQUgMd-pdw=s601-k-no,halal Ada Murah on_street_parking
406,-7.7729365999999995,110.40010500000001,AYAM GEPREK DAN KREMES MAS ER,"Jl. Manggis No.63, Dabag, Condongcatur, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta",Ayam Geprek,Quick Bites,Dine-in/Takeaway,4.3,4,AF1QipOeNMwZgByOuAChnHwexmyqc4mm1u-GdzSrAzxA=s635-k-no,halal Ada Murah on_street_parking
407,-7.806139999999999,110.3381969,Ayam Geprek JUARA,"Jl. PGRI II No.234, Sonopakis Kidul, Ngestiharjo, Kec. Kasihan, Bantul",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta",Ayam Geprek,"Quick Bites,Street Food",Dine-in/Takeaway,4.5,25,AF1QipOa7b_59kN3Mnj4le47SdlUx4HwaY8VVF_vKjkA=s846-k-no,halal Ada Murah on_street_parking
408,-7.775139,110.43336540000001,Ayam geprek sai sambilegi,"Jl. Waringin Sambilegi Baru, Nanggulan, Maguwoharjo, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta",Ayam Geprek,Quick Bites,Dine-in/Takeaway,4.6,211,AF1QipNo8X4JkglVwi0VNQ_f-JL2euynw3Pi0dQUdxgB=s635-k-no,halal Ada Murah on_street_parking
409,-7.776438799999999,110.39452920000001,Warung Ayam Geprek Mbak Is,"Jl. Beo, Mrican, Caturtunggal, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta","Nasi Campur,Ayam Geprek","Prasmanan,Quick Bites",Dine-in/Takeaway,4.5,52,AF1QipMnc12Wjizx2Iy31PQo44rj_6SL8t0LOUgzFfL8=s508-k-no,halal Ada Murah on_street_parking
410,-7.747202400000001,110.40489769999999,Ayam geprek mbah Wal,"Mladangan, Minomartani, Kec. Ngaglik, Kabupaten Sleman",halal,Tidak,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta",Ayam Geprek,Quick Bites,Cuma Takeaway,5.0,8,AF1QipProLPE1rfyrMvmCsP2bl3Ib3gVTceqfNJyi8sq=s609-k-no,halal Tidak Murah on_street_parking
411,-7.787847599999999,110.3631828,Ayam Geprek Penyetan Tugu Jogja Sitisewu,"Sitisewu GT 1/1E RT 001/001, Gg. 1, Sosromenduran, Gedong Tengen, Kota Yogyakarta",halal,Tidak,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta",Ayam Geprek,Quick Bites,Cuma Takeaway,5.0,4,AF1QipNGMEY3nyIZq_pJNcrBml4Cwsn_p9Qj0Gz0S-1n=s635-k-no,halal Tidak Murah on_street_parking
412,-7.7646935,110.4033574,Ayam Geprek Endheus,"Jl. Wahid Hasyim No.5, Dabag, Condongcatur, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta",Ayam Geprek,"Quick Bites,Street Food",Dine-in/Takeaway,5.0,2,AF1QipPrTcxjmWvp-qiq46OXvP6BVM4vSeqfW5DieYwm=s563-k-no,halal Ada Murah on_street_parking
413,-7.7790059000000005,110.4438341,"Ayam Geprek Mas Towi,Kalasan","Jl. Candi Sambisari No.73, Juwangen, Purwomartani, Kec. Kalasan, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta","Penyetan Ayam,Ayam Geprek","Quick Bites,Penyetan",Dine-in/Takeaway,4.4,111,AF1QipN8oJ30KBmEjFTTIkUghFXWAonBKfVAveRcXrPY=s483-k-no,halal Ada Murah on_street_parking
414,-7.819186200000001,110.4012248,Ayam Geprek Gobyoss,"Jl. Gedongkuning No.172A, Rejowinangun, Kec. Kotagede, Kota Yogyakarta",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta",Ayam Geprek,Quick Bites,Dine-in/Takeaway,4.3,1446,AF1QipOWG_xJKsSCPhALr0_0CAQWUGkCS4UYcyUwrJzq=s563-k-no,halal Ada Murah on_street_parking
415,-7.8005930999999995,110.4164383,Ayam Geprek Pendekar,"Jalan Maguwo RT. 14 , Banguntapan, Karang Bendo, Banguntapan, Bantul",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta",Ayam Geprek,Quick Bites,Dine-in/Takeaway,4.3,369,AF1QipO87oJ-OM8nHHEtsTFf3A2oOYsx3bOdoOz8vigC=s483-k-no,halal Ada Murah on_street_parking
416,-7.7673179999999995,110.38643200000001,Ayam Geprek Mbak Lady,"Gor. Pemuda Klebengan, Jalan Gambir Deresan, Karang Gayam, Caturtunggal, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta","Nasi Campur,Ayam Geprek",Quick Bites,Dine-in/Takeaway,4.6,58,AF1QipPhIm8abMyMZNriGH4cgmlLCrgvqNbDBXe2v2ri=s644-k-no,halal Ada Murah on_street_parking
417,-7.7812510999999995,110.40057620000002,Ayam Geprek Bu Kus,"Ambarukmo, Caturtunggal, Kec. Depok, Kabupaten Sleman",halal,Ada,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta",Ayam Geprek,Quick Bites,Dine-in/Takeaway,4.5,2,AF1QipNcln_AbwzKvK-w3H6rh6FleJ6p_ahGJUt2VT0K=s846-k-no,halal Ada Murah on_street_parking
418,-7.800044199999999,110.3870199,Warung Makan dan Ayam geprek De Rahayu,"Gg. Sawit Sari II No.197, Semaki, Kec. Umbulharjo, Kota Yogyakarta",halal,Tidak,Murah,on_street_parking,"Jawa,Indonesia,Yogyakarta","Nasi Campur,Ayam Geprek",Quick Bites,Cuma Takeaway,4.9,15,AF1QipN3BPcZlzVVw2GfBSt-on4shkqel69vOT40jWWz=s846-k-no,halal Tidak Murah on_street_parking
